keyword,bm25
哲学,4.10334387883994
科,0.322732987793386
文献,0.893894559081869
主,0.0340599135043243
外国語,0.336846254850376
古典語,0.7341227269327211
正確,0.0786103499575932
読解,0.5493725794145911
作品,0.413734272354087
絵画,0.276806672363179
彫刻,0.376002251063446
工芸,0.468479405252823
豊か,0.0280243643090204
解釈,0.12538255167617102
理解,0.0
2,0.051853458495836904
こと,0.0
大切,0.11441395691946399
これら,0.0368274544333764
身,0.0
基礎,0.0
必要,0.025428015289143
思想史,0.531936847073541
系,0.0510726156805145
美学,1.6159254050442402
美術史,0.539058156895886
1年,0.00802059126647108
次,0.0
それぞれ,0.0340615696934464
設置,0.0231208394423042
演習,0.0454956673390905
段階,0.0721304743838973
的,0.0
学修,0.0491627680918151
2年,0.0091646200454764
自分,0.147203897881097
専門,0.0
選択,0.0377334518141048
研究,0.042150337577998
領域,0.0137363204733434
学生,0.08942700223336139
各人,0.177380850854011
関心,0.13963521772197499
オリジナリティ,0.24480220659839
よう,0.0629332993777551
教員,0.129683008092911
サポート,0.09977798169699789
美術,1.19718166231116
図版,0.24480220659839
豊富,0.159552291454981
資料,0.0976444222802292
提供,0.042538139365254295
現場,0.169326221213911
足,0.134842711488757
フィールドワーク,0.152522462951241
実践,0.0
本物,0.276806672363179
専門的,0.0698409846861596
一生,0.202264067233135
もの,0.372240600615728
経験,0.08379299233549549
かけがえ,0.202264067233135
財産,0.134842711488757
思想,3.66985693039533
長大,0.24480220659839
流れ,0.14927043606287202
興味,0.184683873381236
思考,0.273187158650936
鍛錬,0.177380850854011
前提,0.09230457212350271
知識,0.0
獲得,0.042538139365254295
重視,0.0782321998864593
人類,0.289582010932804
知的,0.08284441231091651
遺産,0.159725927867881
継承,0.5493725794145911
発展,0.0920152715138923
ため,0.0
思考力,0.289582010932804
養成,0.0183009696564966
哲学史,0.7341227269327211
修得,0.0245260546001881
入門,0.0609554269714632
古代,0.269633287984871
I,0.10349356633671701
プラトン,0.489509763948784
はじめ,0.100409245863861
西洋哲学,0.7341227269327211
基本,0.06279215299669019
古典的,0.489509763948784
ゼミナール,0.157074150851736
形式,0.157074150851736
専門科,0.06421060409139351
目,0.10131352913831501
存在,0.12818176342825402
何,0.5188699908618329
形而上学,0.24480220659839
倫理学,1.41420780421376
人間,0.11017194751255001
行為,0.159725927867881
さ,0.05321381239328891
芸術文化,0.250716625994262
美,0.292006950347811
芸術,0.9415323284474061
把握,0.0381527339938963
3,0.0208127727646421
系列,0.329750967214361
構成,0.033554006957606
3年,0.00925905883855709
以降,0.0762907167825987
専攻,0.125463105027108
分野,0.0
別,0.0551062829149749
高度,0.00701421748993434
方法,0.08842464596523851
講読,0.23433026803435
