keyword,bm25
彫刻,1.966118860215332
方,0.0794898965704868
もの,0.1633023745986836
見方,0.1284893137954868
考え方,0.11797146506840919
これ,0.0654455196983852
世界,0.11329318330214119
足,0.17743816866251522
言葉,0.10344256934908759
こと,0.0
作品,0.9496785460517481
成立,0.35465074918227757
何,0.186334583663732
ため,0.0
自分,0.1543031354832996
本,0.02125308470477164
学科,0.0
よう,0.01842828001813332
家,0.0933349458048764
必要,0.012167750735553361
不可欠,0.042255212936950004
視点,0.03797409019325524
力,0.051713887352153196
入学,0.053038619426502
当初,0.2661572529937728
全,0.0559755100142056
学生,0.055652113099819996
表現,0.9842864424829679
者,0.08248160746969879
素材,0.16859846486716598
技術,0.13207083251150759
独自,0.03735943579067072
方法論,0.1214626586483096
多く,0.01839482589141976
作家,1.062601296650492
さまざま,0.01842828001813332
主張,0.2661572529937728
解釈,0.1649896394549136
価値観,0.1214626586483096
物差し,0.3221327630079784
充実,0.02350963943151256
機材,0.2661572529937728
設備,0.142220249572734
工房,0.1542062329653616
性,0.00951163861989808
明確,0.10344256934908759
美術,2.281666491367224
科学技術,0.242770894289524
進歩,0.0843528539395972
生活,0.0774450841220016
革新,0.17743816866251522
変化,0.0305309539716776
美術の世界,0.3221327630079784
人間,0.02729080805456684
普遍,0.1542062329653616
的,0.0
本質,0.2117504037226876
豊か,0.02760736563877108
想像,0.3297695173539076
美術家,0.643855978666168
養成,0.01052628600368
1年,0.007528316607663959
次,0.0
絵画,1.32764429439322
コース,0.0689293614279268
3年,0.00913161047226404
版画,1.2860768880639601
いずれ,0.0699925390265016
専攻,0.18077137124449041
選択,0.049499871708601595
専門,0.0
分野,0.0
習得,0.02588066853137724
芸術,2.270588983414064
理論,0.11147999405067201
両面,0.0794898965704868
カリキュラム,0.0
自身,0.13776052342413078
テーマ,0.03676626530043616
具現,0.17743816866251522
化,0.02588066853137724
確か,0.09487377085487161
知識,0.0
以外,0.0725138037812808
教員,0.03797409019325524
学芸員,0.640816114031608
批評家,0.3221327630079784
人材,0.01947477374185748
美術館,0.384079000338764
展覧会,0.643855978666168
鑑賞,0.629744086974004
特別,0.0689240754368292
講義,0.01568305604164536
積極,0.0621905443527124
実施,0.011211819116101519
一人ひとり,0.08445670420240199
表現力,0.2895027697210684
発想,0.16031929055325678
のびやか,0.3221327630079784
指導,0.055114362797743593
創造,0.18325833957804158
次世代,0.1308910393967704
油絵,0.3221327630079784
),0.02029504510945012
造形学科,0.3221327630079784
アート,1.989495164030064
系,0.1336069894710808
1,0.0568889007402364
デザイン,3.1322955353696402
3,0.0242738581211124
社会,0.0
貢献,0.03359272167265952
専門性,0.08248160746969879
身,0.0
アート表現,0.3221327630079784
領域,0.01052628600368
平面,0.23341367867672078
メディア,0.617176065745224
立体,0.629744086974004
柱,0.08445670420240199
現代,0.1746482857786948
多様,0.100395491242602
対応,0.067057642778718
用意,0.01382999031264648
ビジュアルデザイン,0.466530604075032
情報,0.0405642878700152
伝達,0.1361861436661396
広告,0.1361861436661396
編集,0.5757525055832681
企画,0.34374577060121037
活躍,0.01500901927571836
デザイナー,0.9496785460517481
育成,0.0
デジタル,0.3639250012278704
DTP,0.23341367867672078
WEB,0.420096268880664
コンピュータ,0.13776052342413078
技能,0.026279678176949678
中心,0.01842828001813332
イラストレーション,0.466530604075032
マンガ,0.5757525055832681
写真,0.21018174297956718
クリエイター,0.494340033467156
環境デザイン,0.1649896394549136
生活環境,0.0982307229511556
モノ,0.3045011543327944
プロダクト,0.531638171492268
空間,0.44246962787963595
インテリア,0.5776760236303
建築,1.2990799703026321
4,0.01822848053249164
共通,0.042255212936950004
前期,0.0933349458048764
造形,0.6520111031197
手法,0.1119359057943824
課程,0.480634181912616
基礎,0.0
ドローイング,0.3221327630079784
彫塑,0.2661572529937728
色彩,0.2661572529937728
製図,0.1649896394549136
想い,0.17743816866251522
形,0.1090141294407076
道具,0.1542062329653616
方法,0.051695613225183595
学習,0.00913161047226404
人類,0.076270555123656
歴史,0.41730252134455603
遺産,1.257092367739952
うち,0.080210633651934
有形,0.23341367867672078
文化遺産,0.17743816866251522
研究対象,0.2658190857461348
今日,0.0843528539395972
背景,0.14493541626887202
様式,0.23341367867672078
特色,0.0610230920490364
理解,0.0
後世,0.23341367867672078
行政,0.0725138037812808
博物館,0.27219914544601037
機能,0.07873886525492721
保存,0.3297695173539076
処理,0.1284893137954868
京都,0.1446945943454632
奈良,0.23341367867672078
大阪,0.17743816866251522
兵庫,0.2661572529937728
多彩,0.073430592595008
フィールドワーク,0.1003457698595424
展開,0.044761859376640796
本物,0.1214626586483096
直接,0.08871908433125761
体験,0.044761859376640796
見学,0.13776052342413078
調査,0.08958121434987121
観察,0.1524441427627688
研究,0.01798806949550664
技法,0.1504230337257584
修得,0.03218818372439528
活動,0.0587817694057972
企業,0.02942825115648648
自治体,0.0843528539395972
教育機関,0.1361861436661396
分析,0.02588066853137724
発信,0.0590232524940016
社会人基礎力,0.1284893137954868
建造物,0.21018174297956718
記念物,0.2661572529937728
文化的景観,0.2661572529937728
史跡,0.2661572529937728
産業遺産,0.2661572529937728
世界各地,0.3297695173539076
将来,0.055114362797743593
大切,0.050204799166394004
活用,0.0666383959519188
土器,0.2661572529937728
石器,0.2661572529937728
木器,0.2661572529937728
遺物,0.531976123773416
主,0.0448190978235772
対象,0.055114362797743593
発掘調査,0.23341367867672078
遺構,0.2661572529937728
大型,0.23341367867672078
縮小,0.2661572529937728
実測,0.23341367867672078
実習,0.015200038312761479
法,0.028377343925391443
拓本,0.2661572529937728
写真撮影,0.2661572529937728
展示,0.629744086974004
仕方,0.1214626586483096
考古学,0.23341367867672078
工芸,1.0753395842801359
美術工芸品,0.2661572529937728
古文書,0.23341367867672078
古,0.21018174297956718
典籍,0.21018174297956718
民俗,0.1921616536803456
伝承,0.1921616536803456
資料,0.1284893137954868
文化的,0.0933349458048764
価値,0.15891369293836
歴史的,0.1446945943454632
意義,0.1090141294407076
考察,0.0559755100142056
史,0.1542062329653616
設置,0.00913161047226404
視野,0.02481278820148812
銅,0.3221327630079784
シルクスクリーン,0.3221327630079784
彫金,0.3221327630079784
鍛金,0.3221327630079784
鋳金,0.3221327630079784
ガラス,0.2661572529937728
手,0.1090141294407076
人,0.0
文化,0.182604962131972
形成,0.0448190978235772
営み,0.1865512291075596
時代,0.0699925390265016
今,0.11797146506840919
私たち,0.074671374214806
芸術文化学科,0.2661572529937728
出発,0.1921616536803456
点,0.10344256934908759
自ら,0.0495518428994432
多種,0.0933349458048764
バランス,0.0608077774566244
対外,0.2661572529937728
積極的,0.0725138037812808
重要,0.0305309539716776
新鮮,0.466530604075032
提案,0.548948357472288
実践,0.0
プロフェッショナル,0.16859846486716598
マネジメント,0.0654871486341036
行い,0.1921616536803456
垣根,0.1214626586483096
制,0.0610230920490364
目標,0.01472348501783016
すべて,0.0448190978235772
授業,0.03676320006040588
履修,0.0469298384994484
メディアアート,0.23341367867672078
金属,0.17743816866251522
漆工芸,0.2661572529937728
その他,0.1284893137954868
横断,0.2791672532809544
挑戦,0.0689240754368292
各自,0.0590232524940016
資質,0.11499876250820719
感性,0.2838994346656488
発揮,0.1962118309634716
独創,0.1542062329653616
物事,0.0843528539395972
探求,0.053038619426502
コト,0.3297695173539076
関係性,0.1649896394549136
ライフスタイル,0.1542062329653616
適合,0.23341367867672078
実現,0.044114334090998006
地域,0.0781843423283732
伝統的,0.17743816866251522
産業,0.08445670420240199
