keyword,bm25
被服,11.60077423725556
素材,1.2486173803544158
最終,0.43161404820404004
製品,0.2784117401204796
企画,1.4229708592419361
設計,0.56315831815378
造形,1.613661309211224
ビジネス,2.108768634554596
領域,0.0615205709052928
理解,0.0
人間,0.03615900275133236
社会,0.0
環境,0.1391139385705884
関係,0.109533179187954
こと,0.0
本当,0.3832748080817844
価値,0.31582188599211314
自分,0.153624269716454
行動,0.111440633930882
女性,0.43178812944786005
授業,0.06832542815203199
経験,0.109533179187954
参加,0.2638721778473308
型,0.0910717411307364
中心,0.0818364070784712
基礎,0.0
高度,0.01376879810603752
専門的,0.16398920510218198
内容,0.0663435475535468
視点,0.112847909331766
知識,0.0
身,0.0
デザイン,3.5811017505805958
アパレル,3.88561428068326
4,0.0181479794986226
選択,0.0919968860818348
カリキュラム,0.0
設定,0.2516113953765108
ケーススタディ,0.9608999322329239
繊維,1.873762609206736
企業,0.1312593344813388
見学,0.2055957885129052
実践,0.0
的,0.0
科目,0.0
多数,0.14159098153283678
用意,0.01376879810603752
一人ひとり,0.1260444012849364
学び,0.0181479794986226
活用,0.0663435475535468
よう,0.041150237484640396
実験,0.3545501520409836
実習,0.0451136393540704
最適,0.293015507474534
施設,0.14975747162843162
設備,0.14159098153283678
関わり,0.19534367164968922
総合的,0.1564840415314972
に学ぶ,0.3623147778392868
本学,0.07839047709254121
創立,1.713114167221316
以来,1.0252097933828281
伝統,0.176062312917386
実績,0.14159098153283678
学科,0.0
生活,0.49094270032807197
衣服,1.581854832739976
問題,0.01376879810603752
多角,0.2275098334157124
教育,0.0
研究,0.013457086382739559
一般,0.3333097907375676
制作,0.251618776300022
ファッション,12.99808891869316
科学,0.09309257326173799
アプローチ,0.1949737287046928
多岐,0.1582105630509596
1,0.112847909331766
2年,0.013457086382739559
次,0.0
管理,0.472837366921004
学,0.0999529604385416
材料,0.264642942014442
基幹,0.34303341910698326
総合,0.055406805526213604
学習,0.0181479794986226
3年,0.03615900275133236
それぞれ,0.0334440872399028
興味,0.12084815728742039
関心,0.07839047709254121
将来,0.2722859778172644
方向性,0.459986613664132
界,0.293015507474534
活躍,0.03116423842282228
人材,0.03554958000149008
