keyword,bm25
建築,16.4552989014329
プロフェッショナル,0.38336231132542803
専攻,0.168871191627757
一,0.24104706341546497
級,0.783507281325832
二級建築士,0.7958345081976591
国家試験,0.0824607227001627
現役合格,0.175359128222645
受験,0.28760487564683296
対応,0.11448298603936201
型,0.10409667024059802
カリキュラム,0.0
特徴,0.0835998148351112
合格,0.180837574927363
学科,0.0
製図,2.98897533697857
科目,0.0
得意,0.350616810530468
不得意,0.366320604600463
早期,0.0867327980091815
発見,0.0480514773040997
4年間,0.128967825609133
弱点,0.366320604600463
克服,0.265431678220066
苦手,0.218520998919521
意識,0.09607515664796171
資格試験,0.218520998919521
卒業後,0.07353867026826069
実施,0.0509548721800109
ため,0.0
対策,0.107925267540873
講座,0.07837858139540389
開講,0.0452256217790386
デザイン,3.21137170609778
身近,0.260047911805825
住まい,0.201777852760794
都市計画,1.06080592621744
総合,0.133588055833153
的,0.0
色彩,0.6051584644129739
能力,0.168655673854847
空間,1.8071120244488499
表現,0.107925267540873
力,0.025644458161522
作品,0.773440731640608
制作,0.191792043931761
発表,0.039822118708636604
プレゼンテーション,0.228168069592995
一級,0.30266677914119
受験資格,0.353198194988239
就職活動,0.16454275183966902
強み,0.20171948813765803
様々,0.0540193630220557
資格,0.0751623475414938
在学中,0.292144568503541
取得,0.0540193630220557
よう,0.0314486955797774
サポート,0.0597517802424948
建築家,3.4386726531042
建築学科,4.01790143258227
分野,0.0
工学,0.950955348974347
社会,0.0
人文科学,0.154867173460249
多岐,0.12059325502385299
個々,0.0867327980091815
人間,0.0414577696081259
感性,0.5920477132509699
重要,0.10409667024059802
視,0.154867173460249
範囲,0.261471268380153
要求,0.604983471806743
教育,0.0
必要,0.055213328156044995
これら,0.08263075159384181
社会的,0.152812743779641
要請,0.11763207253912498
総合大学,0.11763207253912498
利点,0.16454275183966902
一般教育,0.23901295368191802
専門教育,0.201242452400776
多彩,0.050200388959848505
学習,0.0276704356375126
本,0.0655092104694429
設立,0.23901295368191802
趣旨,0.366320604600463
積雪,0.6051584644129739
寒冷,0.30266677914119
地域,0.152511905741608
念頭,0.175359128222645
配置,0.135598398457225
実践,0.0
こと,0.0
目標,0.10031375526443999
設計,2.81844236256347
技術,0.638089879133859
応用,0.0758318915014372
知識,0.0
本学,0.0896017528883209
都市,1.45310703472729
創造,0.7419611389914
健康,0.0480514773040997
快適,1.0521172994685901
生活,0.146865119633037
環境,0.543621704234858
設備,1.02027307128082
構造,1.4582293577979502
安全性,1.31107602515063
耐久性,0.30266677914119
信頼性,0.265431678220066
創出,0.13077346065935
建築構造,1.6701912014310798
施工,2.71771037003279
全般,0.192039217886534
専門知識,0.183643262465291
習得,0.161505023815773
目的,0.20192642379734402
寒冷地,0.30266677914119
固有,0.175359128222645
諸,0.17117553641355798
課題,0.0971225793118107
者,0.0751623475414938
養成,0.018827638098034703
実験,0.406090624312416
実習,0.013851216014764401
重点,0.22328139902490998
建築学,5.54199531512278
基礎,0.0
後,0.0372351009211241
施行,0.30266677914119
それぞれ,0.06367518270756199
専門性,0.150151069609656
修得,0.0627885468621128
北国,0.366320604600463
ならでは,0.100888926380397
身,0.0
デザイナー,0.309644755678531
エンジニア,0.742732898348323
育成,0.0
コース,0.0578109123388324
環境デザイン,0.375134908906359
),0.06919687541490839
地盤,0.23901295368191802
材料,1.40715216008055
まちづくり,0.741678145111326
建築史,1.06080592621744
づくり,0.21217510514471702
感覚,0.20171948813765803
学生,0.0775189556599523
自身,0.07837858139540389
製作,0.392093488791692
エンジニアリング,0.375134908906359
融合,0.203691423949574
体感,0.261471268380153
さまざま,0.041907378547940605
協働,0.0867327980091815
実現,0.166996599081223
各,0.0835998148351112
専門,0.0
向上,0.0322699426368103
全体像,0.154867173460249
理解,0.0
関連,0.115261465781816
結び,0.30266677914119
つき,0.30266677914119
編成,0.074448661196405
授業,0.0262148202394182
第一線,0.260047911805825
活躍,0.018827638098034703
プロ,0.313242429051088
指導,0.146172906933656
各種,0.127270826941253
軸,0.0636538254592727
一連,0.154867173460249
系,0.101792038299871
演習,0.08882235172888331
グループ,0.0867327980091815
活動,0.0669145023977791
人として,0.0959237680960829
学び,0.013851216014764401
建築設計事務所,0.265431678220066
意匠設計,0.732429291354228
建設会社,0.7958345081976591
企画,0.547699256507522
研究,0.018827638098034703
住宅,2.0125378385590498
産業,0.144071062146448
営業,0.201777852760794
環境コンサルタント,0.23901295368191802
NPO,0.154867173460249
不動産,0.477887637471721
デベロッパー,0.732429291354228
建材,0.53070980321657
部品,0.30266677914119
メーカー,0.37168861131828
公務員,0.057091530252148796
人,0.0
心,0.215725736932055
建築物,1.1936832682929799
それ,0.0376029146210344
建築材料,0.732429291354228
資源,0.0912133480009761
循環,0.187621724389578
在り方,0.175359128222645
計画,1.2877028529887
建築設備,0.30266677914119
生産,0.637386923752436
高度,0.0523539886780138
要素,0.433162672570357
進路,0.0230789725499089
工務店,0.30266677914119
他,0.104469567996136
機器,0.07837858139540389
構造設計事務所,0.366320604600463
製品,0.106137958332251
開発,0.10409667024059802
技術開発,0.201777852760794
研究所,0.154867173460249
道,0.182373928737278
新しい時代,0.292144568503541
生活環境,0.6692636077421981
(,0.0912133480009761
AP,0.30266677914119
先進的,0.23901295368191802
プロジェクト,0.12059325502385299
SA,0.30266677914119
UA,0.366320604600463
人々,0.11943446719678301
安心,0.30249173590337103
経済,0.164873741562288
エネルギー,0.111705302763372
制約,0.265431678220066
問題,0.0104950273189945
調査,0.10190463010198499
分析,0.0441487202181118
新た,0.11164069951245499
芸術性,0.7958345081976591
以外,0.0824607227001627
視点,0.07558342084778591
理想,0.292144568503541
スペシャリスト,0.13875543665581
吸収,0.154867173460249
個性,0.318229724639043
尊重,0.392093488791692
講義,0.0534597260705158
意匠,1.5902894328207
住環境,1.09134193842915
インテリア,0.6576002059668651
歴史,0.35757140337048
等,0.0376029146210344
バランス,0.115261465781816
変化,0.034718969326497304
建築士,1.40999719527013
法,0.0645212169905079
改正,0.30266677914119
界,0.111705302763372
活き活き,0.366320604600463
長期,0.100888926380397
インターンシップ,0.0636538254592727
一級建築士,2.38336835803632
実務,0.364536971466332
歴,0.30266677914119
2年,0.0119950665911008
IT,0.0959237680960829
特色,0.034718969326497304
システム,0.0904250803658827
採用,0.260047911805825
空間デザイン,0.562539647709196
の,0.11267837413714998
関心,0.0597517802424948
芸術的,1.43200607062613
科学,0.026753051317362
センス,0.20171948813765803
マネジメント,0.371920569810597
視野,0.0704921149066764
文化,0.277190347421268
暮らし,0.22328139902490998
ストック,0.53070980321657
文化的,0.106137958332251
側面,0.201242452400776
構造計算,0.30266677914119
図面,0.907475207710114
作成,0.0744702018422482
まち,0.218520998919521
トータルデザイン,0.366320604600463
人財,0.187621724389578
市民,0.12396789893030599
行政,0.0824607227001627
パブリック,0.265431678220066
ミーティング,0.30266677914119
はじめ,0.0751623475414938
校外,0.265431678220066
イベント,0.11763207253912498
提案,0.234999756609028
基礎的,0.0707213932385797
共通,0.0480514773040997
学年,0.24723909796968
各自,0.201242452400776
選択,0.0141310469440881
5,0.074448661196405
横断,0.0636538254592727
案,0.265431678220066
中,0.0432279833522577
安全,0.778792523052402
教授,0.0636538254592727
陣,0.06031407347103299
領域,0.0171209740498818
網羅,0.0867327980091815
用意,0.0104950273189945
充実,0.0356604232281018
後世,0.53070980321657
ものづくり,0.235196094482126
さ,0.436779547201288
喜び,0.375134908906359
体験,0.0254921748825488
教養,0.062717991934633
上,0.08361895504147
3年,0.0103914160098593
次,0.0
2,0.063461217313752
経営,0.0707213932385797
土地,0.23901295368191802
特性,0.0671196352000772
管理,0.06031407347103299
いずれ,0.0796212001719158
卒業,0.08263075159384181
時,0.0480514773040997
目,0.0505692173457154
実力,0.164873741562288
豊か,0.0471321914108506
性,0.0648045070528325
国際的,0.0707213932385797
海外,0.0372351009211241
研修,0.0480514773040997
旅行,0.11763207253912498
ワークショップ,0.187621724389578
課外授業,0.265431678220066
もと,0.0758318915014372
配慮,0.24104706341546497
快適性,1.8133773020681
追求,0.180837574927363
居住,0.655183860766591
住宅設計,0.30266677914119
耐震性,0.366320604600463
耐久,0.366320604600463
カバー,0.0912133480009761
専門家,0.11943446719678301
国際建築家連合,0.366320604600463
UIA,0.732429291354228
プログラム,0.138273797658958
アーキテクト,1.51158447508152
試験,0.335210223036217
マインド,0.350616810530468
素質,0.30266677914119
次世代,0.22328139902490998
