keyword,bm25
行政,0.532270283107444
一般,0.2743435609346348
企業,0.1795647881222872
金融機関,0.572889039243972
報道機関,0.790640592080484
さまざま,0.02262296266942816
現場,0.1983192649998496
的確,0.1448662932097272
判断,0.28928095988833324
力,0.0684688775140768
対処,0.20703510490434002
能力,0.2457556044431808
活躍,0.01108008249705656
ため,0.0
法律,1.989992478053228
政治,2.649957558635428
経済,1.755113353005676
経営,0.6077140001146121
文化,0.884037939389188
地域,0.53450926196812
分野,0.0
地域社会,0.45649485922801997
社会人,0.3153633495291588
方,0.0976117966926448
講師,0.20703510490434002
特別,0.16916680968158762
講座,0.3378062349886288
知,0.595304951856776
こと,0.0
体系,0.148970938535622
的,0.0
総合政策学,0.790640592080484
国,0.70859089943834
地方,0.808636583997096
社会,0.0
営み,0.45744721906513197
政治・経済,0.33425439950883795
関係,0.0451481429526288
はじめ,0.0810564191856584
環境,0.0575954786909412
交通,0.404949515248616
情報,0.148970938535622
諸,0.1232223377949808
政策,7.1201603415834
総合的,0.19289971031458159
学修,0.063462674053994
地方創生,0.790640592080484
観光,0.721039195140908
ビジネス,0.639927781091948
自治体,0.41342476949142803
生活者,0.7091678173303401
連携,0.03613722740675428
提言,0.65325465850954
等,0.161609015725258
機会,0.1604806954610708
まちづくり,0.45744721906513197
イベント,0.506986051940476
ボランティア,0.33425439950883795
参加,0.10900643528233561
交流,0.137385933570944
議論,0.434824256395704
解決,0.43608170422374404
未来志向,0.572889039243972
案,0.572889039243972
地域課題,0.572889039243972
実践,0.0
スキル,0.0405914823872712
グループワーク,0.33425439950883795
プレゼンテーション,0.2460605249656728
ディベート,0.43550310567302797
学生,0.09081593216113361
主体,0.563624520822968
問題解決,0.50592073829604
型,0.1496363432721876
演習,0.033881630327356554
立案,1.5929469162468641
育成,0.0
プロジェクト,0.3893173369159244
活用,0.10900643528233561
発信,0.28928095988833324
貢献,0.0549506450246848
たからもの,0.790640592080484
発見,0.515336440312672
記録,0.9418103083361801
活性化,0.404949515248616
フィールドワーク,0.2460605249656728
学外,0.2599494621278248
実習,0.00748035963878332
地球環境,0.24109685779671
資源,0.1968684659378944
手法,0.3650691982628284
獲得,0.137385933570944
元気,0.65325465850954
市民,0.2675635816776732
公務員,0.1232223377949808
人,0.0
立場,0.3209613909221416
現代社会,0.592999275378332
課題,0.32033290514781365
国際,0.551169950356916
システム,0.0976117966926448
国家,0.35513748640745757
それぞれ,0.02751821708999612
レベル,0.13017764810672922
複眼的,0.47164033307978
分析,0.1892082931415556
養成,0.01108008249705656
社会科学,0.3209613909221416
基礎,0.0
知識,0.0
駆使,0.1448662932097272
環境問題,0.434824256395704
福祉政策,1.1439920737260438
人権問題,0.790640592080484
中心,0.02262296266942816
国際社会,0.16073123853114002
国内,0.3931231864669104
地方政治,1.953663840741252
未来,0.17163056221152279
多彩,0.0721617955447688
科目,0.0
群,0.1949192846592224
中,0.02334530496019608
興味,0.1983192649998496
関心,0.19289971031458159
授業,0.033881630327356554
選択,0.0607321164015308
履修,0.0766746394537256
グローバル化,0.434824256395704
センス,0.434824256395704
問題,0.17711848308832798
総合,0.045619977361238795
身,0.0
中央,0.65325465850954
2年,0.01108008249705656
次,0.0
専門,0.0
法,0.1390812085567948
3部,0.790640592080484
門,0.515868724938596
本学,0.1288002644272624
独自,0.0916947601278208
部門,0.563624520822968
論,1.08720601747816
課程,0.16916680968158762
形成,0.1100037068842588
充実,0.01925843841674876
福祉,0.23264249100583959
人権,0.404949515248616
独創,0.3784827913676536
切り口,0.3784827913676536
総合政策,2.280873432231192
学科,0.0
すべて,0.1100037068842588
人々,0.0645006739441572
共通,0.2070985254485776
価値,0.2599494621278248
公共,1.062096162113868
視点,0.092945897378864
諸問題,0.3101643132741252
本質的,0.790640592080484
問い直し,0.43550310567302797
具体,0.70859089943834
策,0.43550310567302797
構造,0.08594925624791361
くみ,0.404949515248616
確か,0.23264249100583959
土台,0.2290806936987648
目的,0.054588308271147995
テーマ,0.0901555347426756
身近,0.18719796241210318
人類,0.18719796241210318
産業,0.2070985254485776
側面,0.1448662932097272
仕組み,0.412909787924836
コース,0.05083673754733681
変化,0.0749349780492564
洞察,0.16073123853114002
問題解決能力,0.2599494621278248
現象,0.137385933570944
流れ,0.24109685779671
グローバルな,0.16916680968158762
国際関係,0.667466747401544
社会福祉,0.2981171721020836
5,0.08036561926557001
設置,0.00748035963878332
学び,0.02978195146856256
開始,0.2822522267806712
自分,0.063462674053994
決定,0.24109685779671
受講,0.1779774159582148
各自,0.28928095988833324
複数,0.1526400740790784
学問,0.135022832541928
結集,0.43550310567302797
課題解決,0.8843643876540399
重点,0.16073123853114002
ネゴシエーション,0.790640592080484
交渉,0.515868724938596
提案,0.16916680968158762
ファシリテーション,0.790640592080484
調整,0.404949515248616
他者,0.481442086383212
合意形成,0.790640592080484
ルール,0.572889039243972
目標,0.1795647881222872
英語,0.6549100014220121
カリキュラム,0.0
主体的,0.16073123853114002
姿勢,0.18719796241210318
全,0.137385933570944
学年,0.1779774159582148
必修,0.2403463983803024
少,0.054588308271147995
人数,0.0451481429526288
セミナー,0.41342476949142803
事例,0.2981171721020836
教材,0.2822522267806712
自ら,0.1213954012406612
調査,0.21966447276098722
研究,0.0184095011193546
PBL,0.3784827913676536
Project,0.790640592080484
-,0.2675635816776732
basedLearning,0.790640592080484
学習,0.02978195146856256
配置,0.0976117966926448
ソーシャル,1.304472769187116
サイエンス,0.434824256395704
データ,0.253888780243268
3,0.00748035963878332
3年,0.01493739895369868
専門性,0.0405914823872712
パブリック・ポリシー,0.790640592080484
エコノミック,0.790640592080484
ポリシー,0.65325465850954
アーキテクチャ,0.572889039243972
ヒューマン・ディベロップメント,0.790640592080484
4,0.022371226828102
領域,0.014750486494575681
1,0.0466178299875068
都心,0.65325465850954
千駄ヶ谷,0.790640592080484
キャンパス,0.1448662932097272
本,0.03716968041011304
経済学,0.629743541054928
現実,0.755785647317848
設計,0.3484206288041616
技能,0.1288002644272624
協力,0.20703510490434002
世の中,0.595304951856776
意識,0.2070985254485776
強化,0.20703510490434002
～,0.08594925624791361
4年,0.02262296266942816
全て,0.2177515528365136
ゼミナール,0.16916680968158762
少人数授業,0.572889039243972
調和,0.18719796241210318
対応,0.02751821708999612
国境,0.43550310567302797
人種,0.65325465850954
民族,0.35513748640745757
相互,0.2675635816776732
コミュニケーション,0.17163056221152279
よう,0.02262296266942816
海外,0.08036561926557001
理解,0.0
専門科,0.103710924225766
目,0.1632551756154392
化,0.09504585642925881
異文化,0.24109685779671
活動,0.10807423042385919
単位,0.1100037068842588
認定,0.1232223377949808
海外留学,0.253888780243268
語学,0.20703510490434002
促進,0.404949515248616
4年間,0.0696491713333964
直面,0.2177515528365136
様々,0.0466178299875068
それ,0.0405914823872712
企画,0.50592073829604
行動,0.18310365813049878
私,0.572889039243972
特長,0.0976117966926448
多様,0.0549506450246848
カバー,0.1968684659378944
クラスター,3.973007231013444
メディア,0.16916680968158762
人間科学,0.43550310567302797
6,0.1232223377949808
自分自身,0.2822522267806712
特色,0.2983425914430692
言語,0.3738123276013888
リサーチ,0.755785647317848
計画,0.2070985254485776
プランニング,0.35513748640745757
リテラシー,0.35513748640745757
教育,0.0
仕事,0.13017764810672922
上,0.0721617955447688
日本語教育,0.515868724938596
論文,0.253888780243268
書き方,0.404949515248616
発表,0.08594925624791361
仕方,0.2981171721020836
徹底的,0.1526400740790784
コミュニケーション力,0.1448662932097272
ゼミ,0.2070985254485776
現状把握,0.65325465850954
施策,0.572889039243972
実施,0.0549506450246848
評価,0.1448662932097272
プロセス,0.18719796241210318
部,0.20703510490434002
運営,0.759295510670944
みんなの運動,0.790640592080484
会,0.24109685779671
日進市,0.790640592080484
つながり,0.2822522267806712
社会貢献,0.33425439950883795
世界,0.2772979295971644
多角的,0.3738123276013888
枠,0.1968684659378944
政治学,0.404949515248616
法学,0.8696485127914121
経営学,0.35513748640745757
各,0.135022832541928
用意,0.01132914086225092
公共政策,0.8696485127914121
戦略,0.3784827913676536
2,0.01525414050813468
モデル,0.137385933570944
設定,0.103710924225766
国家公務員,0.43550310567302797
地方公務員,0.3784827913676536
民間企業,0.33425439950883795
就職,0.0696491713333964
起業家,0.47164033307978
専門職,0.16916680968158762
将来,0.135022832541928
第一線,0.18719796241210318
担当者,0.33425439950883795
社会人基礎力,0.629743541054928
企画力,0.2981171721020836
販売戦略,0.65325465850954
講義,0.03845683787243728
考案,0.790640592080484
商品,0.2822522267806712
ケース,0.43550310567302797
コミュニケーション能力,0.0696491713333964
チームワーク,0.3784827913676536
重要性,0.24109685779671
人間,0.00748035963878332
成長,0.16073123853114002
理論,0.02751821708999612
物事,0.20703510490434002
ロジカル・シンキング,0.790640592080484
キャリアプラン,0.515868724938596
ライフプラン,0.65325465850954
キャリア,0.16916680968158762
デザイン,0.1526400740790784
卒業後,0.03178087611064384
必要,0.022371226828102
向上,0.0696491713333964
系,0.02751821708999612
に学ぶ,0.2981171721020836
内容,0.054588308271147995
複眼,0.43550310567302797
認識,0.2177515528365136
解決策,0.253888780243268
作成,0.16073123853114002
総合政策学部,0.790640592080484
文,0.515868724938596
理,0.572889039243972
薬,0.3784827913676536
工,0.515868724938596
学部,0.1604806954610708
出身,0.3153633495291588
教員,0.02334530496019608
指導,0.0451481429526288
